id_item_pedido,id_pedido,id_produto,quantidade,preco_unitario_venda
24435,4485,31,9.00,95.56
24436,4486,145,6.00,156.94
24437,4486,162,3.00,136.96
24438,4486,156,2.00,168.13
24439,4486,114,3.00,175.85
24440,4486,151,9.00,66.54
24441,4486,42,4.00,132.84
24442,4486,31,8.00,95.56
24443,4487,188,7.00,36.87
24444,4487,89,3.00,149.08
24445,4487,197,2.00,94.75
24446,4487,134,10.00,73.35
24447,4487,172,4.00,124.10
24448,4487,60,4.00,86.26
24449,4487,185,6.00,81.48
24450,4488,21,6.00,153.55
24451,4488,134,6.00,73.35
24452,4488,154,2.00,43.67
24453,4488,118,5.00,88.30
24454,4488,48,10.00,69.95
24455,4488,54,4.00,80.27
24456,4488,193,8.00,44.06
24457,4489,177,7.00,59.94
24458,4489,138,5.00,98.96
24459,4489,28,4.00,118.54
24460,4489,83,10.00,102.48
24461,4489,126,3.00,71.94
24462,4489,47,5.00,92.50
24463,4489,151,3.00,66.54
24464,4489,36,1.00,179.83
24465,4489,128,1.00,120.44
24466,4489,107,4.00,140.95
24467,4490,200,3.00,42.11
24468,4490,54,6.00,80.27
24469,4490,33,1.00,49.20
24470,4490,137,4.00,19.46
24471,4490,109,8.00,31.42
24472,4490,25,4.00,50.94
24473,4490,94,3.00,71.73
24474,4490,147,10.00,76.74
24475,4490,148,8.00,57.69
24476,4490,75,8.00,70.30
24477,4491,83,3.00,102.48
24478,4491,47,3.00,92.50
24479,4491,141,7.00,36.25
24480,4491,46,2.00,170.17
24481,4491,197,6.00,94.75
24482,4491,130,7.00,82.53
24483,4491,92,3.00,95.54
24484,4491,176,7.00,99.69
24485,4491,117,10.00,170.41
24486,4491,26,8.00,57.85
24487,4492,33,5.00,49.20
24488,4492,175,10.00,39.77
24489,4492,28,9.00,118.54
24490,4492,158,5.00,64.90
24491,4492,148,5.00,57.69
24492,4492,178,2.00,130.29
24493,4492,52,8.00,126.99
24494,4492,172,2.00,124.10
24495,4493,123,7.00,80.89
24496,4493,84,2.00,135.68
24497,4493,82,7.00,74.55
24498,4493,190,9.00,176.93
24499,4493,65,2.00,36.90
24500,4494,40,7.00,14.12
24501,4494,164,1.00,155.40
24502,4494,158,8.00,64.90
24503,4494,120,7.00,27.57
24504,4494,49,5.00,18.46
24505,4495,109,6.00,31.42
24506,4496,82,9.00,74.55
24507,4497,18,4.00,109.86
24508,4497,106,6.00,17.25
24509,4497,54,7.00,80.27
24510,4497,64,8.00,46.97
24511,4498,176,1.00,99.69
24512,4498,139,3.00,33.06
24513,4498,47,4.00,92.50
24514,4498,43,10.00,140.33
24515,4498,188,10.00,36.87
24516,4499,11,7.00,132.19
24517,4499,200,2.00,42.11
24518,4499,104,3.00,17.81
24519,4499,171,5.00,83.11
24520,4499,102,4.00,143.32
24521,4499,199,1.00,120.75
24522,4499,63,4.00,93.65
24523,4499,197,8.00,94.75
24524,4499,170,10.00,111.55
24525,4500,109,4.00,31.42
24526,4500,64,5.00,46.97
24527,4501,113,3.00,81.42
24528,4501,83,5.00,102.48
24529,4501,158,8.00,64.90
24530,4501,44,10.00,146.83
24531,4501,9,4.00,78.00
24532,4501,167,10.00,102.76
24533,4502,159,8.00,99.26
24534,4502,99,2.00,40.93
24535,4502,35,5.00,151.38
24536,4502,180,1.00,167.43
24537,4502,90,2.00,45.99
24538,4502,80,6.00,71.15
24539,4502,105,10.00,115.16
24540,4502,78,10.00,113.51
24541,4503,39,7.00,126.24
24542,4504,85,2.00,111.09
24543,4504,67,3.00,65.55
24544,4504,101,7.00,120.64
24545,4504,105,8.00,115.16
24546,4504,86,8.00,103.76
24547,4504,80,8.00,71.15
24548,4504,143,3.00,19.36
24549,4504,195,2.00,32.07
24550,4504,15,8.00,42.70
24551,4504,125,8.00,108.94
24552,4505,97,1.00,41.83
24553,4505,139,4.00,33.06
24554,4505,155,8.00,120.94
24555,4505,87,10.00,70.27
24556,4505,49,5.00,18.46
24557,4506,44,1.00,146.83
24558,4506,142,4.00,82.31
24559,4506,92,4.00,95.54
24560,4506,75,9.00,70.30
24561,4506,189,3.00,106.63
24562,4506,119,2.00,82.28
24563,4506,151,5.00,66.54
24564,4507,150,9.00,82.67
24565,4507,160,6.00,144.77
24566,4507,85,5.00,111.09
24567,4507,173,1.00,51.09
24568,4508,96,6.00,23.96
24569,4508,46,6.00,170.17
24570,4508,12,7.00,164.13
24571,4509,190,1.00,176.93
24572,4509,91,1.00,30.96
24573,4509,23,3.00,144.07
24574,4510,73,5.00,55.51
24575,4510,79,5.00,82.45
24576,4511,48,9.00,69.95
24577,4511,64,2.00,46.97
24578,4511,174,9.00,59.66
24579,4511,122,6.00,27.75
24580,4511,144,1.00,89.66
24581,4511,38,8.00,107.79
24582,4511,22,4.00,43.36
24583,4511,67,7.00,65.55
24584,4512,79,4.00,82.45
24585,4512,111,8.00,77.61
24586,4512,199,8.00,120.75
24587,4512,180,2.00,167.43
24588,4512,16,10.00,108.18
24589,4512,74,1.00,155.78
24590,4512,53,2.00,39.61
24591,4512,148,4.00,57.69
24592,4512,128,1.00,120.44
24593,4513,179,8.00,67.33
24594,4513,58,1.00,170.49
24595,4513,80,9.00,71.15
24596,4513,186,2.00,33.39
24597,4513,14,9.00,14.07
24598,4513,184,2.00,83.48
24599,4513,167,9.00,102.76
24600,4513,105,3.00,115.16
24601,4513,94,8.00,71.73
24602,4514,148,10.00,57.69
24603,4514,82,3.00,74.55
24604,4514,34,10.00,120.11
24605,4514,97,5.00,41.83
24606,4514,128,10.00,120.44
24607,4514,153,1.00,109.35
24608,4514,155,9.00,120.94
24609,4514,159,6.00,99.26
24610,4514,32,3.00,81.69
24611,4514,166,4.00,145.42
24612,4515,84,5.00,135.68
24613,4515,157,7.00,139.76
24614,4515,21,5.00,153.55
24615,4516,108,7.00,128.36
24616,4516,142,6.00,82.31
24617,4516,123,5.00,80.89
24618,4516,54,1.00,80.27
24619,4517,66,5.00,88.37
24620,4517,38,7.00,107.79
24621,4517,116,10.00,114.40
24622,4517,52,3.00,126.99
24623,4517,143,7.00,19.36
24624,4517,39,10.00,126.24
24625,4517,54,5.00,80.27
24626,4517,70,5.00,170.91
24627,4518,137,1.00,19.46
24628,4518,53,2.00,39.61
24629,4519,89,3.00,149.08
24630,4519,186,9.00,33.39
24631,4519,133,7.00,85.25
24632,4519,54,4.00,80.27
24633,4519,24,5.00,169.69
24634,4519,163,8.00,59.03
24635,4519,79,7.00,82.45
24636,4519,37,9.00,77.22
24637,4519,176,8.00,99.69
24638,4519,15,2.00,42.70
24639,4520,126,6.00,71.94
24640,4520,184,10.00,83.48
24641,4520,156,2.00,168.13
24642,4520,108,2.00,128.36
24643,4520,45,7.00,104.12
24644,4520,81,2.00,117.84
24645,4521,148,5.00,57.69
24646,4521,41,6.00,75.31
24647,4521,49,5.00,18.46
24648,4521,152,3.00,103.32
24649,4521,38,1.00,107.79
24650,4522,183,6.00,88.05
24651,4523,78,9.00,113.51
24652,4523,37,4.00,77.22
24653,4523,199,1.00,120.75
24654,4523,44,10.00,146.83
24655,4524,101,6.00,120.64
24656,4524,2,6.00,100.64
24657,4524,127,6.00,106.10
24658,4524,193,1.00,44.06
24659,4524,109,5.00,31.42
24660,4524,127,9.00,106.10
24661,4524,24,2.00,169.69
24662,4525,79,4.00,82.45
24663,4525,119,9.00,82.28
24664,4525,144,9.00,89.66
24665,4526,55,1.00,104.34
24666,4527,49,4.00,18.46
24667,4527,168,3.00,183.04
24668,4527,138,8.00,98.96
24669,4527,108,6.00,128.36
24670,4527,4,6.00,166.69
24671,4527,100,10.00,89.92
24672,4527,61,7.00,62.49
24673,4528,96,5.00,23.96
24674,4528,159,7.00,99.26
24675,4528,155,10.00,120.94
24676,4528,113,9.00,81.42
24677,4529,22,1.00,43.36
24678,4529,189,6.00,106.63
24679,4529,190,1.00,176.93
24680,4529,110,6.00,76.77
24681,4529,180,10.00,167.43
24682,4529,24,7.00,169.69
24683,4529,26,6.00,57.85
24684,4529,68,1.00,24.01
24685,4529,64,4.00,46.97
24686,4530,155,10.00,120.94
24687,4530,120,1.00,27.57
24688,4530,71,7.00,51.00
24689,4530,77,9.00,121.19
24690,4530,8,7.00,76.10
24691,4530,63,6.00,93.65
24692,4530,124,6.00,92.50
24693,4530,188,1.00,36.87
24694,4530,43,1.00,140.33
24695,4530,128,1.00,120.44
24696,4531,35,1.00,151.38
24697,4531,128,1.00,120.44
24698,4531,104,4.00,17.81
24699,4531,31,8.00,95.56
24700,4531,43,9.00,140.33
24701,4531,132,8.00,70.90
24702,4531,118,8.00,88.30
24703,4532,99,6.00,40.93
24704,4532,49,6.00,18.46
24705,4532,31,1.00,95.56
24706,4532,143,5.00,19.36
24707,4532,28,4.00,118.54
24708,4532,45,2.00,104.12
24709,4532,193,5.00,44.06
24710,4533,63,4.00,93.65
24711,4533,12,1.00,164.13
24712,4533,63,3.00,93.65
24713,4533,81,3.00,117.84
24714,4534,73,3.00,55.51
24715,4534,52,5.00,126.99
24716,4534,129,8.00,59.27
24717,4534,182,3.00,73.62
24718,4534,88,6.00,131.78
24719,4534,39,5.00,126.24
24720,4535,83,7.00,102.48
24721,4535,164,3.00,155.40
24722,4535,170,5.00,111.55
24723,4535,155,5.00,120.94
24724,4535,200,7.00,42.11
24725,4536,81,4.00,117.84
24726,4536,129,2.00,59.27
24727,4536,129,9.00,59.27
24728,4536,77,4.00,121.19
24729,4536,93,4.00,141.70
24730,4536,73,8.00,55.51
24731,4537,32,5.00,81.69
24732,4537,187,3.00,97.73
24733,4537,49,6.00,18.46
24734,4537,50,5.00,45.83
24735,4537,110,4.00,76.77
24736,4537,23,6.00,144.07
24737,4537,52,8.00,126.99
24738,4537,177,3.00,59.94
24739,4538,68,1.00,24.01
24740,4538,60,3.00,86.26
24741,4538,118,1.00,88.30
24742,4538,106,5.00,17.25
24743,4538,140,2.00,160.58
24744,4538,112,4.00,17.72
24745,4538,50,2.00,45.83
24746,4538,151,5.00,66.54
24747,4538,15,10.00,42.70
24748,4539,15,1.00,42.70
24749,4539,18,3.00,109.86
24750,4539,12,5.00,164.13
24751,4539,58,10.00,170.49
24752,4539,193,10.00,44.06
24753,4539,132,6.00,70.90
24754,4539,168,6.00,183.04
24755,4539,199,5.00,120.75
24756,4540,126,10.00,71.94
24757,4541,88,7.00,131.78
24758,4541,192,9.00,56.35
24759,4541,54,9.00,80.27
24760,4541,98,9.00,94.54
24761,4541,171,7.00,83.11
24762,4541,166,1.00,145.42
24763,4541,199,7.00,120.75
24764,4541,93,3.00,141.70
24765,4541,171,6.00,83.11
24766,4542,121,4.00,80.40
24767,4542,188,7.00,36.87
24768,4542,76,10.00,78.39
24769,4543,194,3.00,50.00
24770,4543,47,5.00,92.50
24771,4543,129,9.00,59.27
24772,4543,26,3.00,57.85
24773,4543,134,8.00,73.35
24774,4543,107,6.00,140.95
24775,4544,19,1.00,109.84
24776,4544,7,10.00,60.61
24777,4544,151,9.00,66.54
24778,4544,9,7.00,78.00
24779,4544,2,2.00,100.64
24780,4545,152,3.00,103.32
24781,4545,147,1.00,76.74
24782,4546,86,4.00,103.76
24783,4546,47,3.00,92.50
24784,4546,122,3.00,27.75
24785,4546,98,7.00,94.54
24786,4546,149,8.00,21.84
24787,4546,141,2.00,36.25
24788,4546,145,2.00,156.94
24789,4547,154,3.00,43.67
24790,4547,8,4.00,76.10
24791,4548,174,8.00,59.66
24792,4548,183,5.00,88.05
24793,4548,109,4.00,31.42
24794,4548,18,5.00,109.86
24795,4548,151,6.00,66.54
24796,4548,105,10.00,115.16
24797,4549,47,10.00,92.50
24798,4549,7,4.00,60.61
24799,4549,118,10.00,88.30
24800,4549,165,4.00,29.37
24801,4549,62,5.00,81.68
24802,4550,133,4.00,85.25
24803,4550,106,8.00,17.25
24804,4550,22,4.00,43.36
24805,4550,49,3.00,18.46
24806,4550,135,6.00,69.08
24807,4550,118,4.00,88.30
24808,4550,25,5.00,50.94
24809,4551,47,10.00,92.50
24810,4551,176,7.00,99.69
24811,4551,107,8.00,140.95
24812,4551,49,10.00,18.46
24813,4551,162,4.00,136.96
24814,4552,30,1.00,66.44
24815,4552,192,6.00,56.35
24816,4552,181,9.00,132.60
24817,4552,108,2.00,128.36
24818,4552,9,9.00,78.00
24819,4552,191,4.00,30.62
24820,4552,154,9.00,43.67
24821,4552,8,6.00,76.10
24822,4552,154,2.00,43.67
24823,4553,46,4.00,170.17
24824,4553,22,5.00,43.36
24825,4553,196,6.00,108.34
24826,4553,116,4.00,114.40
24827,4553,30,7.00,66.44
24828,4553,135,5.00,69.08
24829,4554,146,1.00,110.74
24830,4554,30,6.00,66.44
24831,4554,55,8.00,104.34
24832,4554,163,9.00,59.03
24833,4554,193,2.00,44.06
24834,4554,200,5.00,42.11
24835,4555,134,2.00,73.35
24836,4555,133,10.00,85.25
24837,4555,111,1.00,77.61
24838,4555,108,6.00,128.36
24839,4556,8,6.00,76.10
24840,4556,150,1.00,82.67
24841,4556,169,2.00,143.39
24842,4556,54,9.00,80.27
24843,4556,100,10.00,89.92
24844,4556,14,6.00,14.07
24845,4556,155,1.00,120.94
24846,4556,8,10.00,76.10
24847,4556,160,1.00,144.77
24848,4557,108,7.00,128.36
24849,4558,71,9.00,51.00
24850,4558,81,4.00,117.84
24851,4558,89,3.00,149.08
24852,4558,151,2.00,66.54
24853,4558,70,4.00,170.91
24854,4558,166,1.00,145.42
24855,4558,125,1.00,108.94
24856,4559,150,5.00,82.67
24857,4559,49,8.00,18.46
24858,4559,187,5.00,97.73
24859,4559,101,2.00,120.64
24860,4559,27,3.00,52.77
24861,4559,5,3.00,116.79
24862,4559,40,3.00,14.12
24863,4559,112,2.00,17.72
24864,4560,56,4.00,44.83
24865,4561,189,1.00,106.63
24866,4561,81,9.00,117.84
24867,4561,38,3.00,107.79
24868,4561,178,6.00,130.29
24869,4561,45,4.00,104.12
24870,4561,51,1.00,109.57
24871,4562,160,4.00,144.77
24872,4562,65,6.00,36.90
24873,4562,186,9.00,33.39
24874,4562,143,9.00,19.36
24875,4562,33,3.00,49.20
24876,4562,136,7.00,17.95
24877,4562,83,10.00,102.48
24878,4562,151,8.00,66.54
24879,4562,112,5.00,17.72
24880,4563,39,10.00,126.24
24881,4564,69,1.00,144.63
24882,4564,88,9.00,131.78
24883,4564,37,3.00,77.22
24884,4565,85,10.00,111.09
24885,4565,73,1.00,55.51
24886,4565,23,5.00,144.07
24887,4565,168,9.00,183.04
24888,4565,187,10.00,97.73
24889,4565,27,8.00,52.77
24890,4565,27,6.00,52.77
24891,4565,68,1.00,24.01
24892,4566,119,8.00,82.28
24893,4567,155,1.00,120.94
24894,4567,179,4.00,67.33
24895,4567,5,1.00,116.79
24896,4568,46,6.00,170.17
24897,4568,29,1.00,150.77
24898,4568,135,3.00,69.08
24899,4568,96,5.00,23.96
24900,4568,1,6.00,59.67
24901,4568,147,1.00,76.74
24902,4568,180,5.00,167.43
24903,4568,97,2.00,41.83
24904,4568,12,10.00,164.13
24905,4569,67,2.00,65.55
24906,4569,122,7.00,27.75
24907,4569,120,10.00,27.57
24908,4569,182,8.00,73.62
24909,4569,170,1.00,111.55
24910,4569,184,4.00,83.48
24911,4570,20,2.00,129.88
24912,4570,43,8.00,140.33
24913,4571,1,3.00,59.67
24914,4571,16,8.00,108.18
24915,4571,86,10.00,103.76
24916,4571,97,6.00,41.83
24917,4571,59,9.00,34.40
24918,4571,39,6.00,126.24
24919,4572,129,7.00,59.27
24920,4572,26,9.00,57.85
24921,4573,176,6.00,99.69
24922,4573,29,1.00,150.77
24923,4573,160,9.00,144.77
24924,4573,171,8.00,83.11
24925,4573,199,9.00,120.75
24926,4573,33,4.00,49.20
24927,4573,38,10.00,107.79
24928,4574,122,2.00,27.75
24929,4574,10,8.00,75.54
24930,4574,88,1.00,131.78
24931,4574,171,2.00,83.11
24932,4574,65,1.00,36.90
24933,4574,82,9.00,74.55
24934,4574,171,9.00,83.11
24935,4575,32,2.00,81.69
24936,4575,37,6.00,77.22
24937,4575,16,9.00,108.18
24938,4575,172,9.00,124.10
24939,4575,107,3.00,140.95
24940,4575,84,5.00,135.68
24941,4576,54,2.00,80.27
24942,4576,4,6.00,166.69
24943,4576,180,8.00,167.43
24944,4576,177,3.00,59.94
24945,4577,162,4.00,136.96
24946,4577,102,4.00,143.32
24947,4577,79,9.00,82.45
24948,4577,183,2.00,88.05
24949,4577,159,7.00,99.26
24950,4577,169,3.00,143.39
24951,4578,123,6.00,80.89
24952,4578,24,9.00,169.69
24953,4579,48,1.00,69.95
24954,4579,116,8.00,114.40
24955,4579,166,10.00,145.42
24956,4579,99,5.00,40.93
24957,4580,96,9.00,23.96
24958,4580,148,2.00,57.69
24959,4580,138,9.00,98.96
24960,4580,88,5.00,131.78
24961,4580,28,3.00,118.54
24962,4580,131,7.00,141.91
24963,4581,33,1.00,49.20
24964,4581,139,4.00,33.06
24965,4581,149,7.00,21.84
24966,4581,177,6.00,59.94
24967,4581,12,7.00,164.13
24968,4581,27,7.00,52.77
24969,4581,11,2.00,132.19
24970,4581,152,3.00,103.32
24971,4581,182,9.00,73.62
24972,4581,82,6.00,74.55
24973,4582,30,10.00,66.44
24974,4582,73,10.00,55.51
24975,4582,115,1.00,18.18
24976,4582,118,8.00,88.30
24977,4582,2,8.00,100.64
24978,4582,179,2.00,67.33
24979,4583,200,2.00,42.11
24980,4583,138,1.00,98.96
24981,4583,12,3.00,164.13
24982,4583,188,1.00,36.87
24983,4583,49,2.00,18.46
24984,4583,29,3.00,150.77
24985,4583,117,4.00,170.41
24986,4584,118,6.00,88.30
24987,4584,196,3.00,108.34
24988,4584,47,5.00,92.50
24989,4584,124,8.00,92.50
24990,4584,131,2.00,141.91
24991,4584,177,10.00,59.94
24992,4584,173,6.00,51.09
24993,4584,82,3.00,74.55
24994,4585,90,10.00,45.99
24995,4585,108,8.00,128.36
24996,4585,31,6.00,95.56
24997,4585,18,10.00,109.86
24998,4585,66,9.00,88.37
24999,4586,155,2.00,120.94
25000,4586,137,9.00,19.46
25001,4586,12,9.00,164.13
25002,4586,194,4.00,50.00
25003,4586,171,3.00,83.11
25004,4586,101,9.00,120.64
25005,4586,181,9.00,132.60
25006,4586,123,5.00,80.89
25007,4586,96,1.00,23.96
25008,4587,151,9.00,66.54
25009,4587,22,10.00,43.36
25010,4587,62,8.00,81.68
25011,4587,168,10.00,183.04
25012,4587,36,1.00,179.83
25013,4587,159,8.00,99.26
25014,4587,89,10.00,149.08
25015,4588,39,5.00,126.24
25016,4588,169,8.00,143.39
25017,4588,43,9.00,140.33
25018,4588,91,9.00,30.96
25019,4588,132,9.00,70.90
25020,4588,88,6.00,131.78
25021,4588,78,4.00,113.51
25022,4588,83,2.00,102.48
25023,4588,75,5.00,70.30
25024,4589,74,9.00,155.78
25025,4589,77,3.00,121.19
25026,4589,192,2.00,56.35
25027,4589,154,5.00,43.67
25028,4590,23,2.00,144.07
25029,4590,44,8.00,146.83
25030,4590,21,3.00,153.55
25031,4590,5,4.00,116.79
25032,4590,94,5.00,71.73
25033,4590,137,2.00,19.46
25034,4590,160,5.00,144.77
25035,4590,2,6.00,100.64
25036,4590,194,1.00,50.00
25037,4591,88,3.00,131.78
25038,4591,156,3.00,168.13
25039,4591,162,4.00,136.96
25040,4591,75,8.00,70.30
25041,4591,157,6.00,139.76
25042,4591,99,8.00,40.93
25043,4591,73,6.00,55.51
25044,4591,95,9.00,146.31
25045,4591,135,10.00,69.08
25046,4591,110,1.00,76.77
25047,4592,130,9.00,82.53
25048,4592,18,1.00,109.86
25049,4592,173,3.00,51.09
25050,4592,127,5.00,106.10
25051,4592,47,9.00,92.50
25052,4592,151,1.00,66.54
25053,4592,46,9.00,170.17
25054,4592,111,3.00,77.61
25055,4592,97,8.00,41.83
25056,4593,147,5.00,76.74
25057,4594,169,1.00,143.39
25058,4595,89,10.00,149.08
25059,4595,34,2.00,120.11
25060,4595,42,6.00,132.84
25061,4595,77,2.00,121.19
25062,4595,85,8.00,111.09
25063,4595,111,5.00,77.61
25064,4595,151,4.00,66.54
25065,4595,64,7.00,46.97
25066,4596,113,1.00,81.42
25067,4596,98,4.00,94.54
25068,4596,47,2.00,92.50
25069,4596,6,7.00,158.61
25070,4596,81,10.00,117.84
25071,4596,87,4.00,70.27
25072,4597,150,7.00,82.67
25073,4598,45,2.00,104.12
25074,4598,32,3.00,81.69
25075,4598,3,2.00,95.53
25076,4598,169,7.00,143.39
25077,4598,173,3.00,51.09
25078,4598,159,2.00,99.26
25079,4598,53,10.00,39.61
25080,4599,3,9.00,95.53
25081,4599,76,3.00,78.39
25082,4599,9,6.00,78.00
25083,4599,92,8.00,95.54
25084,4600,116,1.00,114.40
25085,4600,65,6.00,36.90
25086,4600,180,8.00,167.43
25087,4601,160,5.00,144.77
25088,4601,1,6.00,59.67
25089,4602,77,3.00,121.19
25090,4602,50,5.00,45.83
25091,4602,53,2.00,39.61
25092,4602,161,7.00,91.68
25093,4602,172,4.00,124.10
25094,4602,12,4.00,164.13
25095,4602,85,2.00,111.09
25096,4602,92,9.00,95.54
25097,4602,189,2.00,106.63
25098,4603,89,7.00,149.08
25099,4603,195,9.00,32.07
25100,4603,108,1.00,128.36
25101,4603,94,3.00,71.73
25102,4603,11,4.00,132.19
25103,4603,149,6.00,21.84
25104,4603,136,7.00,17.95
25105,4603,34,10.00,120.11
25106,4603,15,7.00,42.70
25107,4604,168,7.00,183.04
25108,4604,134,5.00,73.35
25109,4604,26,4.00,57.85
25110,4604,93,3.00,141.70
25111,4604,132,7.00,70.90
25112,4604,69,8.00,144.63
25113,4605,44,4.00,146.83
25114,4605,1,1.00,59.67
25115,4605,21,5.00,153.55
25116,4606,160,2.00,144.77
25117,4606,26,4.00,57.85
25118,4606,54,4.00,80.27
25119,4606,196,9.00,108.34
25120,4606,32,4.00,81.69
25121,4606,47,2.00,92.50
25122,4606,200,6.00,42.11
25123,4606,173,6.00,51.09
25124,4606,75,1.00,70.30
25125,4606,69,5.00,144.63
25126,4607,152,2.00,103.32
25127,4607,52,10.00,126.99
25128,4607,10,4.00,75.54
25129,4608,80,9.00,71.15
25130,4609,56,10.00,44.83
25131,4609,18,5.00,109.86
25132,4610,6,6.00,158.61
25133,4610,127,6.00,106.10
25134,4611,93,10.00,141.70
25135,4611,43,3.00,140.33
25136,4612,159,10.00,99.26
25137,4613,198,5.00,18.04
25138,4613,37,7.00,77.22
25139,4613,120,2.00,27.57
25140,4613,148,4.00,57.69
25141,4613,129,1.00,59.27
25142,4613,113,6.00,81.42
25143,4614,64,3.00,46.97
25144,4614,34,2.00,120.11
25145,4614,61,1.00,62.49
25146,4614,57,3.00,17.10
25147,4614,125,3.00,108.94
25148,4615,160,5.00,144.77
25149,4615,3,7.00,95.53
25150,4615,2,3.00,100.64
25151,4615,8,6.00,76.10
25152,4615,131,7.00,141.91
25153,4615,12,5.00,164.13
25154,4616,15,4.00,42.70
25155,4617,63,4.00,93.65
25156,4617,114,10.00,175.85
25157,4617,198,2.00,18.04
25158,4617,123,8.00,80.89
25159,4617,162,9.00,136.96
25160,4617,166,6.00,145.42
25161,4617,81,3.00,117.84
25162,4617,45,3.00,104.12
25163,4618,83,5.00,102.48
25164,4618,182,3.00,73.62
25165,4618,101,8.00,120.64
25166,4618,71,5.00,51.00
25167,4618,35,6.00,151.38
25168,4618,24,1.00,169.69
25169,4618,135,4.00,69.08
25170,4618,154,8.00,43.67
25171,4618,94,1.00,71.73
25172,4619,138,10.00,98.96
25173,4619,168,3.00,183.04
25174,4620,111,1.00,77.61
25175,4620,81,10.00,117.84
25176,4620,122,2.00,27.75
25177,4620,195,4.00,32.07
25178,4620,5,10.00,116.79
25179,4620,135,6.00,69.08
25180,4621,185,3.00,81.48
25181,4621,89,5.00,149.08
25182,4622,75,5.00,70.30
25183,4622,54,10.00,80.27
25184,4623,40,10.00,14.12
25185,4624,22,10.00,43.36
25186,4624,107,8.00,140.95
25187,4625,92,9.00,95.54
25188,4625,139,1.00,33.06
25189,4625,2,10.00,100.64
25190,4625,185,7.00,81.48
25191,4625,90,4.00,45.99
25192,4625,36,10.00,179.83
25193,4625,73,9.00,55.51
25194,4625,62,9.00,81.68
25195,4625,114,2.00,175.85
25196,4626,154,1.00,43.67
25197,4626,169,2.00,143.39
25198,4626,8,9.00,76.10
25199,4627,196,3.00,108.34
25200,4627,110,9.00,76.77
25201,4628,141,2.00,36.25
25202,4628,129,8.00,59.27
25203,4628,190,4.00,176.93
25204,4628,31,6.00,95.56
25205,4628,81,4.00,117.84
25206,4628,63,7.00,93.65
25207,4628,56,5.00,44.83
25208,4628,94,10.00,71.73
25209,4629,8,6.00,76.10
25210,4629,131,6.00,141.91
25211,4629,3,3.00,95.53
25212,4630,73,2.00,55.51
25213,4630,166,6.00,145.42
25214,4630,93,6.00,141.70
25215,4631,132,6.00,70.90
25216,4631,122,5.00,27.75
25217,4631,121,6.00,80.40
25218,4631,4,4.00,166.69
25219,4631,186,5.00,33.39
25220,4631,93,10.00,141.70
25221,4631,89,4.00,149.08
25222,4631,51,4.00,109.57
25223,4631,155,10.00,120.94
25224,4631,92,5.00,95.54
25225,4632,83,8.00,102.48
25226,4632,59,4.00,34.40
25227,4633,74,4.00,155.78
25228,4633,128,2.00,120.44
25229,4634,47,3.00,92.50
25230,4634,94,7.00,71.73
25231,4634,148,9.00,57.69
25232,4634,168,8.00,183.04
25233,4635,33,9.00,49.20
25234,4635,194,2.00,50.00
25235,4635,193,3.00,44.06
25236,4635,107,9.00,140.95
25237,4636,150,3.00,82.67
25238,4636,43,2.00,140.33
25239,4636,66,1.00,88.37
25240,4636,59,3.00,34.40
25241,4636,117,1.00,170.41
25242,4636,85,1.00,111.09
25243,4636,161,10.00,91.68
25244,4636,81,2.00,117.84
25245,4636,85,8.00,111.09
25246,4637,76,7.00,78.39
25247,4638,48,2.00,69.95
25248,4638,182,2.00,73.62
25249,4638,28,2.00,118.54
25250,4638,95,9.00,146.31
25251,4639,193,9.00,44.06
25252,4639,62,1.00,81.68
25253,4639,28,7.00,118.54
25254,4639,166,2.00,145.42
25255,4640,165,10.00,29.37
25256,4640,33,1.00,49.20
25257,4640,146,5.00,110.74
25258,4640,62,1.00,81.68
25259,4641,28,2.00,118.54
25260,4641,62,1.00,81.68
25261,4641,112,6.00,17.72
25262,4641,174,9.00,59.66
25263,4641,92,9.00,95.54
25264,4641,176,9.00,99.69
25265,4641,108,2.00,128.36
25266,4641,73,3.00,55.51
25267,4641,200,4.00,42.11
25268,4642,114,10.00,175.85
25269,4642,41,1.00,75.31
25270,4642,157,7.00,139.76
25271,4642,15,4.00,42.70
25272,4642,60,6.00,86.26
25273,4642,2,3.00,100.64
25274,4642,85,3.00,111.09
25275,4642,194,2.00,50.00
25276,4642,120,7.00,27.57
25277,4642,133,3.00,85.25
25278,4643,189,9.00,106.63
25279,4643,96,8.00,23.96
25280,4643,110,4.00,76.77
25281,4643,27,6.00,52.77
25282,4643,110,10.00,76.77
25283,4643,50,4.00,45.83
25284,4643,153,10.00,109.35
25285,4643,57,7.00,17.10
25286,4643,108,7.00,128.36
25287,4643,128,3.00,120.44
25288,4644,59,5.00,34.40
25289,4645,187,3.00,97.73
25290,4645,45,5.00,104.12
25291,4646,11,10.00,132.19
25292,4646,80,3.00,71.15
25293,4646,16,7.00,108.18
25294,4646,183,7.00,88.05
25295,4646,117,10.00,170.41
25296,4646,171,6.00,83.11
25297,4646,191,3.00,30.62
